year,party,debate,candidate,text,text_noun
2015,gop,1,RUBIO," and it should happen at the state and local level. that is where educational policy belongs, because if a parent is unhappy with what their child is being taught in school, they can go to that local school board or their state legislature, or their governor and get it changed. here's the problem with common core. the department of education, like every federal agency, will never be satisfied. they will not stop with it being a suggestion. they will turn it into a mandate. in fact, what they will begin to say to local communities is, you will not get federal money unless do you things the way we want you to do it. and they will use common core or any other requirements that exists nationally to force it down the throats of our people in our states. that's a great question. that's a great question. first of all, it begins by having leaders that recognize that the economy we live in today is dramatically different from the one we had five years ago. it's an economy that now has placed us in global competition with dozens of other countries around the world.",
2015,gop,1,RUBIO," now, the big companies that have connections with washington, they can affect policies to help them, but the small companies like the one tania is talking about, they're the ones that are struggling. the first thing we need to do is we need to even out the taxcode for smallbusinesses so that we lower their tax rate to 25 percent, just as we need to lower it for all businesses. we need to have a regulatory budget in america that limits the amount of regulations on our economy. we need to repeal and replace obamacare and we need to improve higher education so that people can have access to the skills they need for 21st century jobs. and last but not least, we need to repeal dodd-frank. it is eviscerating smallbusinesses and small banks. 20 over 40 percent of small and mid-size banks that loan money to smallbusinesses have been wiped out over the since dodd-frank has passed. we need to repeal and replace dodd-frank. we need to make america fair again for all businesses, but especially those being run by smallbusinessowners.",
2015,gop,1,RUBIO," well, megyn, first of all, i'm not sure that that's a correct assessment of my record. i would go on to add that i believe all–   i have never said that. and i have never advocated that. what i have advocated is that we pass law in this country that says all human life at every stage of its development is worthy of protection. in fact, i think that law already exists. it is called the constitution of the unitedstates. and let me go further. i believe that every single human being is entitled to the protection of our laws, whether they can vote or not. whether they can speak or not. whether they can hire a lawyer or not. whether they have a birth certificate or not. and i think future generations will look back at this history of our country and call us barbarians for murdering millions of babies who we never gave them a chance to live. well, first, let me say i think god has blessed us. he has blessed the republican party with some very good candidates. the democrats can't even find one.",
2015,gop,1,RUBIO," and i believe god has blessed our country. this country has been extraordinarily blessed. and we have honored that blessing. and that's why god has continued to bless us. and he has blessed us with young men and women willing to risk their lives and sometimes die in uniform for the safety and security of our people. unfortunately today we have a va that does not do enough for them. i am proud that last year we helped change the law. we changed the law to give the power to the va secretary the ability to fire any executive that isn't doing their job. and it is outrageous they've only fired one person to date. when i'm president of the unitedstates, we're going to have a va that cares more about our veterans than about the bureaucrats who work at the va. thank you. you know, both of my parents were born into poor families on the island of cuba. they came to america because it was the only place where people like them could have a chance. here in this country, they never made it big, but the very purpose of their life was to give us the chance to do all the things they never could.",
2015,gop,1,RUBIO," my father was a bartender. and the journey from the back of that bar to this stage tonight, to me, that is the essence of the american dream. it is what makes our nation different. and i'm running for president because i want that to still be possible for the people trying to do that now. i run for president because i believe that we can't just save the american dream; we can expand it to reach more people and change more lives than ever before. and that's why i'm asking for your vote. so we can make america greater than it has ever been. and make this century a new american century. ",
2015,gop,1,TRUMP,"  i fully understand. i fully understand. i cannot say. i have to respect the person that, if it's not me, the person that wins, if i do win, and i'm leading by quite a bit, that's what i want to do. i can totally make that pledge. if i'm the nominee, i will pledge i will not run as an independent. but and i am discussing it with everybody, but i'm, you know, talking about a lot of leverage. we want to win, and we will win. but i want to win as the republican. i want to run as the republican nominee. well, i've given him plenty of money. i will not make the pledge at this time. only rosie o'donnell. thank you. yes, i'm sure it was. i think the big problem this country has is being politically correct. i've been challenged by so many people, and i don't frankly have time for total political correctness. and to be honest with you, this country doesn't have time either. this country is in big trouble. we don't win anymore. we lose to china. we lose to mexico both in trade and at the border.",
2015,gop,1,TRUMP," we lose to everybody. and frankly, what i say, and oftentimes it's fun, it's kidding. we have a good time. what i say is what i say. and honestly megyn, if you don't like it, i'm sorry. i've been very nice to you, although i could probably maybe not be, based on the way you have treated me. but i wouldn't do that. but you know what, we we need strength, we need energy, we need quickness and we need brain in this country to turn it around. that, i can tell you right now. so, if it weren't for me, you wouldn't even be talking about illegal immigration, chris. you wouldn't even be talking about it. this was not a subject that was on anybody's mind until i brought it up at my announcement. and i said, mexico is sending. except the reporters, because they're a very dishonest lot, generally speaking, in the world of politics, they didn't cover my statement the way i said it. the fact is, since then, many killings,murders, crime, drugs pouring across the border, are money going out and the drugs coming in.",
2015,gop,1,TRUMP," and i said we need to build a wall, and it has to be built quickly. and i don't mind having a big beautiful door in that wall so that people can come into this country legally. but we need, jeb, to build a wall, we need to keep illegals out. border patrol, i was at the border last week. border patrol, people that i deal with, that i talk to, they say this is what's happening. because our leaders are stupid. our politicians are stupid. and the mexican government is much smarter, much sharper, much more cunning. and they send the bad ones over because they don't want to pay for them. they don't want to take care of them. why should they when the stupid leaders of the unitedstates will do it for them? and that's what is happening whether you like it or not. a complete disaster, yes. correct. first of all, i'd like to just go back to one. in july of 2004, i came out strongly against the war with iraq, because it was going to destabilize the middle east. and i'm the only one on this stage that knew that and had the vision to say it.",
2015,gop,1,TRUMP," and that's exactly what happened. and the middle east became totally destabilized. so i just want to say. as far as single payer, it works in canada. it works incredibly well in scotland. it could have worked in a different age, which is the age you're talking about here. what i'd like to see is a private system without the artificial lines around every state. i have a big company with thousands and thousands of employees. and if i'm negotiating in new york or in newjersey or in california, i have like one bidder. nobody can bid. you know why? because the insurance companies are making a fortune because they have control of the politicians, of course, with the exception of the politicians on this stage. but they have total control of the politicians. they're making a fortune. get rid of the artificial lines and you will have   yourself great plans. and then we have to take care of the people that can't take care of themselves. and i will do that through a different system. i'm not i'm not are i don't think you heard me.",
2015,gop,1,TRUMP," you're having a hard time tonight. you'd better believe it. if i ask them, if i need them, you know, most of the people on this stage i've given to, just so you understand, a lot of money. many of them. not much. but i   donald, if you   i have good   good. sounds good. sounds good to me, governor. i will tell you that our system is broken. i gave to many people, before this, before two months ago, i was a businessman. i give to everybody. when they call, i give. and do you know what? when i need something from them two years later, three years later, i call them, they are there for me. and that's a broken system. well, i'll tell you what, with clinton, i said be at my wedding and she came to my wedding. you know why? she didn't have a choice because i gave. i gave to a foundation that, frankly, that foundation is supposed to do good. i didn't know her money would be used on private jets going all over the world. it was. but   because i have used the laws of this country just like the greatest people that you read about every day in business have used the laws of this country, the chapter laws, to do a great job for my company, for myself, for my employees, for my family, et cetera.",
2015,gop,1,TRUMP," i have never gone bankrupt, by the way. i have never. but out of hundreds of deals   excuse me. excuse me. excuse me, what am i saying? out of hundreds of deals that i've done, hundreds, on four occasions i've taken advantage of the laws of this country, like other people. i'm not going to name their names because i'm not going to embarrass, but virtually every person that you read about on the front page of the business sections, they've used the law. the difference is, when somebody else uses those laws, nobody writes about it. when i use it, they say, trump, trump, trump. the fact is, i built a net worth of more than $10 billion. i have a great, great company. i employ thousands of people. and i'm very proud of the job i did. again chris, hundreds and hundreds of deals. four times, i've taken advantage of the laws. and frankly, so has everybody else in my position. well, i   let me just tell you about the lenders. first of all, these lenders aren't babies. these are total killers. these are not the nice, sweet little people that you think, ok?",
2015,gop,1,TRUMP," you know, i mean you're living in a world of the make-believe, chris, you want to know the truth. and i had the good sense to leave atlantic city, which by the way, caesars just went bankrupt. every company, chris can tell you, every company virtually in atlantic city went bankrupt. every company. and let me just tell you. i had the good sense, and i've gotten a lot of credit in the financial pages, seven years ago i left atlantic city before it totally cratered, and i made a lot of money in atlantic city, and i'm very proud of it. i want to tell you that. very, very proud of it. and by the way, this country right now owes $19 trillion. and they need somebody like me to straighten out that mess. i don't think they like me very much. i'll tell you what. i've evolved on many issues over the years. and you know who else has? is ronald reagan evolved on many issues. and i am pro-life. and if you look at the question, i was in business. they asked me a question as to pro-life or choice. and i said if you let it run, that i hate the concept of abortion.",
2015,gop,1,TRUMP," i hate the concept of abortion. and then since then, i've very much evolved. and what happened is friends of mine years ago were going to have a child, and it was going to be aborted. and it wasn't aborted. and that child today is a total superstar, a great, great child. and i saw that. and i saw other instances. and i am very, very proud to say that i am pro-life. as far as being a republican is concerned, i come from a place, new york city, which is virtually, i mean, it is almost exclusively democrat. and i have really started to see some of the negatives as an example, and i have a lot of liking for this man, but the last number of months of his brother's administration were a catastrophe. and unfortunately, those few months gave us obama. and you can't be happy about that. first of all, jeb, i am very happy that you denied that, and i appreciate that very much. he is a true gentleman. he really is. one thing he did say, and i mean that. the one thing he did say about me, however, was my tone.",
2015,gop,1,TRUMP," and i also understand that. but when you have people that are cutting christians' heads off, when you have a world that the border and at so many places, that it is medieval times, we've never it almost has to be as bad as it ever was in terms of the violence and the horror, we don't have time for tone. we have to go out and get the job done. i would be so different from what you have right now. like, the polar opposite. we have a president who doesn't have a clue. i would say he's incompetent, but i don't want to do that because that's not nice. but if you look at the deals we make, whether it's the nuclear deal with 24 hour periods and by the way, before you get to the 24 hours, you have to go through a system. you look at sergeant bergdahl, we get bergdahl, a traitor, and they get five of the big, great killers leaders that they want. we have people in washington that don't know what they're doing. now   i agree. now, with iran, we're making a deal, you would say, we want him. we want out our prisoners.",
2015,gop,1,TRUMP," we want all these things, and we don't get anything. we're giving them $150 billion dollars plus, they are going to be i'll tell you what, if iran was a stock, you folks should go out and buy it right now because you'll quadruple this, what's happening in iran, is a disgrace, and it's going to lead to destruction in large portions of the world. our country is in serious trouble. we don't win anymore. we don't beat china in trade. we don't beat japan, with their millions and millions of cars coming into this country, in trade. we can't beat mexico, at the border or in trade. we can't do anything right. our military has to be strengthened. our vets have to be taken care of. we have to end obamacare, and we have to make our country great again, and i will do that. thank you. ",
2015,gop,1,WALKER,"  well, i'm pro-life, i've always been pro-life, and i've got a position that i think is consistent with many americans out there in that   in that i believe that that is an unborn child that's in need of protection out there, and i've said many a time that that unborn child can be protected, and there are many other alternatives that can also protect the life of that mother. that's been consistently proven. unlike clinton, who has a radical position in terms of support for plannedparenthood, i defunded plannedparenthood more than four years ago, long before any of these videos came out   i've got a position that's in line with everyday america. chris, i actually said that on your show earlier this year. i acknowledged that. i said i actually listened to the americanpeople. and i think people across america want a leader who's actually going to listen to them. i talked to border state governors and other elected officials. i look at how this president, particularly through last november, messed up the immigration system in this country.",
2015,gop,1,WALKER," most importantly, i listened to the people of america. i believe we need to secure the border. i've been to the border with governor abbott in texas and others, seeing the problems that they have there. there is international criminal organizations penetrating our southern based borders, and we need to do something about it. secure the border, enforce the law, no amnesty, and go forward with the legal immigration system that gives priority to american working families and wages. what about then (ph), we need to focus on the ones we have. you look at egypt, probably the best relationship we've had in israel, at least in my lifetime, incredibly important. you look at the saudis in fact, earlier this year, i met with saudi leaders, and leaders from the united arab emirates, and i asked them what's the greatest challenge in the world today? set aside the iran deal. they said it's the disengagement of america. we are leading from behind under the obama-clinton doctrine america's a great country.",
2015,gop,1,WALKER," we need to stand up and start leading again, and we need to have allies, not just in israel, but throughout the persian gulf. just one second on this, though. we we spent a lot of time talking about clinton and and pitting us back and forth. let's be clear, we should be talking about clinton on that last subject, because everywhere in the world that clinton touched is more messed up today than before she and the president (inaudible). it's true. well, the voters in wisconsin elected me last year for the third time because they wanted someone who aimed high, not aimed low. before i came in, the unemployment rate was over eight percent. it's now down to 4.6 percent. we've more than made up for the jobs that were lost during the recession. and the rate in which people are working is almost five points higher than it is nationally. you know, people like clinton think you grow the economy by growing washington. one report last year showed that six of the top 10 wealthiest counties in america were in or around washington, d.c..",
2015,gop,1,WALKER," i think most of us in america understand that people, not the government creates jobs. and one of the best things we can do is get the government out of the way, repeal obamacare, put in reign in all the out of control regulations, put in place and all of the above energy policy, give people the education, the skills that the need to succeed, and lower the tax rate and reform the taxcode. that's what i'll do as president, just like i did in wisconsin. well, first off, let's remember. i still remember, as a kid, tying a yellow ribbon around a tree in front of my house during the 444 days that iran held 52 americans hostage. iran is not a place we should be doing business with. to me, you terminate the deal on day one, you reinstate the sanctions authorized by congress, you go to congress and put in place even more crippling sanctions in place, and then you convince our allies to do the same. this is not just bad with iran, this is bad with isis. it is tied together, and, once and for all, we need a leader who's gonna stand up and do something about it.",
2015,gop,1,WALKER," it's yet another example of the failed foreignpolicy of the obama-clinton doctrine. well, i think the most important thing we can do when it comes to policing it's something you've had a guest on who's a friend of mine milwaukee county sheriff david clark, who's talked to me about this many times in the past it's about training. it's about making sure that lawenforcement professionals, not only in the way in to their positions but all the way through their time, have the proper training, particularly when it comes to the use of force. and that we protect and stand up and support those men and women who are doing their jobs in lawenforcement. and for the very few that don't, that there are consequences to show that we treat everyone the same here in america. well first off, for the cyber attack with russia the other day, it's sad to think right now, but probably the russian and chinese government know more about clinton's e-mail server than do the members of the unitedstates congress.",
2015,gop,1,WALKER," and and that has put our national security at risk. if i am president, he won't think about that. you know, putin believes in the old lenin adage: you probe with bayonets. when you find mush, you push. when you find steel, you stop. under obama and clinton, we found a lot of mush over the last two years. we need to have a national security that puts steel in front of our enemies. i would send weapons to ukraine. i would work with nato to put forces on the eastern border of poland and the baltic nations, and i would reinstate, put in place back in the missile defense system that we had in poland and in the czech republic. we define (ph) steel. well, thanks, megyn. i'm certainly an imperfect man. and it's only by the blood of jesus christ that i've been redeemed from my sins. so i know that god doesn't call me to do a specific thing, god hasn't given me a list, a ten commandments, if you will, of things to act on the first day. what god calls us to do is follow his will. and ultimately that's what i'm going to try to do.",
2015,gop,1,WALKER," and i hope people see it in my state, even in the big challenges i took on when i had over 100,000 protesters in and around our capital, trying to do what i thought was the right thing. it wasn't just how i took on those political battles. it was ultimately how i acted. not responding in kind. not lashing out. but just being decent going forward and living my life in a way that would be a testimony to him and our faith. thanks. i'm guy with a wife and two kids, and harley. one article called me aggressively normal. i ran for governor because i was worried about my kids' future. then, i took on the biggovernment union bosses, and we won. they tried to recall me, and we won. they target us again, and we won. we balanced the budget, cut taxes, and turned our state around with big, bold reforms. it wasn't too late for wisconsin, and it's not too late for america. that's why i ask for your vote. ",
2015,gop,3,BUSH,"  you know, i am by my nature impatient. and this is not an endeavor that rewards that. you gotta be patient. you gotta be — stick with it, and all that. but also, i can't fake anger. i believe this is still the most extraordinary country on the face of the earth. and it troubles me that people are rewarded for tearing down our country. it's never been that way in americanpolitics before. i can't do it. i just don't believe that this country's days are going to be deeply — you know, going down. i think we're on the verge of the greatest time, and i want to fix the things to let people rise up. could i — could i bring something up here, because i'm a constituent of the senator and i helped him and i expected that he would do constituent service, which means that he shows up to work. he got endorsed by the sun-sentinel because he was the most talented guy in the field. he's a gifted politician. but marco, when you signed up for this, this was a six-year term, and you should be showing up to work.",
2015,gop,3,BUSH," i mean, literally, the senate — what is it, like a french work week? you get, like, three days where you have to show up? you can campaign, or just resign and let someone else take the job. there are a lot of people living paycheck to paycheck in florida as well, they're looking for a senator that will fight for them each and every day. he wasn't my senator. well, i've been —    no, no. what i said was i don't believe that i would be president of the unitedstates and have the same dysfunction that exists in washington, d.c. now. don't vote for me if you want to keep the gridlock in washington, d.c. but if you want someone who has a proven, effective leadership, that was a governor of a state, that transformed the culture there, elect me so i can fight for the americanpeople and change the culture in washington, d.c.    , the great majority of republicans and americans believe in a hopeful future. they don't believe in building walls and a pessimistic view of the future. they're concerned that washington is so dysfunctional it is holding them back.",
2015,gop,3,BUSH," there are lids on people's aspirations. think about it: six and a half million people working part-time. workforce participation rates lower than they were in 1977. six million more people living in poverty than the day that obama got elected president, and the left just wants more of the same. we have to offer a compelling alternative that is based on hope and optimism and grounded in serious policy, which i've laid out. and you can go get it at jeb2016.com. well, the deal was done. obama got his massive tax increase, and there was no spending cuts. you just see the recent deal announced today or yesterday, more spending, more tax increasing, more regulation. and now we have to accept 2 percent, the new normal for economic growth. and the net result is the middleclass has $2,300 less in their pockets than the day that obama got elected president. and now they see clinton proposing a third term of economic policy for our country. we need to reverse that. and my record was one of cutting taxes each and every year.",
2015,gop,3,BUSH," you don't have to guess about it, because i actually have a record. $19 billion of tax cuts, 1.3 million jobs created. we were one of two states to go to aaa bond rating, and our government spending was far less than the spending in people's income. you find me    you find me a democrat — you find me a democrat that will cut spending ten dollars? heck, find me a republican in congress that would cut spending ten dollars. i'll talk to them. look, the — the deal is already done. the biggest tax increase happened under the watch of obama, and spending's gone up. you find a democrat that's for cutting taxes — cutting spending ten dollars, i'll give them a warm kiss. look, the — the simple fact is that my plan actually gives the middleclass the greatest break: $2,000 per family. and if you make $40,000 a year, a family of four, you don't pay any incometax at all. simplifying the code and lowering rates, both for corporations and — and personal rates, is exactly what we need to do.",
2015,gop,3,BUSH," you think about the regulatory cost and the tax cost — that's why smallbusinesses are closing, rather than being formed in our country right now. the big corporations have the scale to deal with all of this. and what i think all of us are saying is, our monetary policy, our tax policy, regulatory policy needs to be radically changed so we can create high sustained growth for income to rise. the government has tried it their way. under — under obama and the proposals of clinton and sanders and others, they've tried it their way, and it has failed miserably. we need to take a new approach of taxing — reforming how we tax, and reforming the regulations in our — in our country before it's too late. we don't need the federal government to be involved in this at all. we don't need the federal government to be involved in this, because when they do we create a $1.2 trillion debt. in florida, we have the lowest in-state tuition of any state, because there's accountability, just as john said.",
2015,gop,3,BUSH," let the states do this. you'll create a much better graduation rate at a lower cost, and you won't in debt the next generation with recourse debt on their backs. it's always a solution of the left to create more government from the federal government. it is broke, it is not working. well, first of all, i'm 7 and 0 in my fantasy league. gronkowski is still going strong. i have ryan tannehill, marco, as my quarterback, he was 18 for 19 last week. so i'm doing great. but we're not gambling. and i think this has become something that needs to be looked at in terms of regulation. effectively it is day trading without any regulation at all. and when you have insider information, which apparently has been the case, where people use that information and use bigdata to try to take advantage of it, there has to be some regulation. if they can't regulate themselves, then the nfl needs to look at just, you know, moving away from them a little bit. and there should be some regulation. i have no clue whether the federal government is the proper place, my instinct is to say, hell no, just about everything about the federal government.",
2015,gop,3,BUSH," becky —    — the governor's absolutely right. but we also need to reform medicare and socialsecurity. we can't just allow it to continue on its current path the way that clinton wants to do because there'll be major reductions in benefits in the next decade if we do nothing. i have a concrete plan to do just that, which allows people to keep hsas to encourage savings, it allows for people that are retiring with socialsecurity to be able to get a minimum of 125 percent of the poverty level so that there is a baseline that in this generous country of ours no one goes below. you have to reform socialsecurity, and the simple way to do it is to make sure that the wealthiest don't receive the same benefits as people that are lower-income. and make sure you enhance savings in the private market. the idea of 401(k)s. i have a smallbusiness that i set up. it took — it took an arm and a leg to be able to set up a 401(k). because of all the federal mandates and federal laws, it was too expensive.",
2015,gop,3,BUSH," we need to incent private savings and make sure that socialsecurity is protected for those that have it. but the idea that you can't — that you're just gonna grow your way out of this — i have a plan to grow the economy at 4 percent, but you're gonna have to make adjustments for both medicare and socialsecurity. america's at a crossroads. the d.c. politicians continue to make things worse. i have a proven record of success, 32 years in business, and 8 years as governor of the state of florida. i will change the culture in washington, just as i changed the culture in tallahassee. i will do so in a way that will bring people together. we need a unifier, not a cynical divider in chief, and that's exactly what i will do. imagine a country where people are lifted out of poverty again. imagine a country where the middleclass can get rising income again. i know we can do this because we're still the most extraordinary country on the face of the earth.  ",
2015,gop,3,CARSON,"  probably in terms of the applying for the job of president, a weakness would be not really seeing myself in that position until hundreds of thousands of people began to tell me that i needed to do it. i do, however, believe in reagan's 11th commandment, and will not be engaging in awful things about my compatriots here. and recognizing that it's so important, this election, because we're talking about america for the people versus america for the government. well, first of all, i didn't say that the rate would be 10 percent. i used the tithing analogy. the rate — the rate — the rate is gonna be much closer to 15 percent. you also have to get rid of all the deductions and all the loopholes. you also have to some strategically cutting in several places. remember, we have 645 federal agencies and sub-agencies. anybody who tells me that we need every penny and every one of those is in a fantasy world. so, also, we can stimulate the economy. that's gonna be the real growth engine. stimulating the economy — because it's tethered down right now with so many regulations    that's not true.",
2015,gop,3,CARSON," when — when we put all the facts down, you'll be able to see that it's not true, it works out very well. since i was attacked too. let me just say, if you're talking about an $18 trillion economy, you're talking about a 15 percent tax on your grossdomesticproduct. you're talking about $2.7 trillion. we have a budget closer to $3.5 trillion. but if you also apply that same 15 percent to several other things, including corporatetaxes, and including the capital gains taxes, you make that amount up pretty quickly. so that is not by any stretch a pie in the sky. well, there is no question that some people go overboard when it comes to trying to make profits, and they don't take into consideration the americanpeople. what we have to start thinking about, as leaders, particularly in government, is what can we do for the average american? and you think about the reasons that we're having such difficulty right now with our jobmarket. well, the average small manufacturer, whatever they're manufacturing, drugs or anything, if they have less than 50 employees, the average cost in terms of regulations is $34,000 per employee.",
2015,gop,3,CARSON," makes it a whole lot easier for them to want to go somewhere else. so what we're going to have to start doing instead of, you know, picking on this group or this group, is we're going to have to have a major reduction in the regulatory influence that is going on. the government is not supposed to be in every part of our lives, and that is what is causing the problem. well, obviously, you don't understand my views on homosexuality. i believe that our constitution protects everybody, regardless of their sexual orientation or any other aspect. i also believe that marriage is between one man and one woman. and there is no reason that you can't be perfectly fair to the gay community. they shouldn't automatically assume that because you believe that marriage is between one man and one woman that you are a homophobe. and this is one of the myths that the left perpetrates on our society, and this is how they frighten people and get people to shut up. you know, that's what the pc culture is all about, and it's destroying this nation.",
2015,gop,3,CARSON," the fact of the matter is we the americanpeople are not each other's enemies, it's those people who are trying to divide us who are the enemies. and we need to make that very clear to everybody. well, that's easy to answer. i didn't have an involvement with them. that is total propaganda, and this is what happens in our society. total propaganda. i did a couple of speeches for them, i do speeches for other people. they were paid speeches. it is absolutely absurd to say that i had any kind of a relationship with them. do i take the product? yes. i think it's a good product. if somebody put me on their homepage, they did it without my permission. no, it speaks to the fact that i don't know those —  (audience boos)  see? they know. well, first of all, i was wrong about taking the oil subsidy. i have   the best results, wouldn't that be nice if the country could do that? but i will be putting — i will be putting up, you know, tremendous amounts of money. super pacs are a disaster. they're a scam.",
2015,gop,3,CARSON," they cause dishonesty. and you had better get rid of them, because they are causing a lot of bad decisions to be made by some very good people. and i'm not blaming these folks — but i guess i could. very good people are making very bad decisions right now. and if anything comes out of this whole thing with some of these nasty and ridiculous questions, i will tell you, you had better get rid of the super pacs, because they're causing a big problem with this country, not only in dishonesty and what's going on, but also in a lot of bad decisions that are being made for the benefit of lobbyists and special interests. well, first of all, i was wrong about taking the oil subsidy. i have studied that issue in great detail. and what i have concluded is that the best policy is to get rid of all government subsidies, and get the government out of our lives, and let people rise and fall based on how good they are. and — you know, all of this too big to fail stuff and picking and choosing winners and losers — this is a bunch of crap, and it is really causing a great deal of — great deal of problems for our society right now.",
2015,gop,3,CARSON," and — and — you know, it goes back to the whole concept of regulations, which are in everything. the reason that i — i hate them so much is because every single regulation costs in terms of goods and services. that cost gets passed on to the people. now, who are the people who are hurt by that? it's poor people and middleclass. doesn't hurt rich people if their bar of soap goes up ten cents, but it hurts the poor and the middleclass. and sanders will tell them that it's because of the rich. well, i'll tell you something: you can take everything from the top 1 percent, and you apply it to our fiscal gap, and you won't even make a dent in it. about medicare? well, first of all the — the plan gives people the option of — of opting out. but i think they will see a very good option here. you know, the annual medicare budget is over $600 billion. and there are 48 million people involved — 40 million, 65 and over, and 8 million other. divide that out. that comes out to $12,500 for each one.",
2015,gop,3,CARSON," now, i can tell you there are a lot of private-sector things that you could do with $12,500, which will get you a lot more than you get from this government program. and that's really a theme of a lot of the things that i'm talking about. how do we utilize our intellect rather than allowing the government to use its, quote, 'intellect,' in order to help us to be able to live healthier and better lives? it was never intended that the government should be in every aspect of our lives. this is a country that is of, for and by the people. i just want to thank all my colleagues here for being civil, and not falling for the traps. and, i also just want to thank the audience for being attentive, and noticing the questions, and the noticing the answers. and, this is what i am finding throughout america. people are waking up because it is going to be us who will determine the direction of our country. and, it was made for we the people, we are the ones who decide who we are, and we should never give away the values and principles that made america into a great nation for the sake of political correctness.    ",
2015,gop,3,CHRISTIE,"  i don't see a lot of weakness on this stage, quite frankly. where i see the weakness is in those three people that are left on the democratic stage. you know, i see a socialist, an isolationist and a pessimist. and for the sake of me, i can't figure out which one is which. but i will — but i will tell you this, the socialist says they're going to pay for everything and give you everything for free, except they don't say they're going to raise it through taxes to 90 percent to do it. the isolationist is the one who wants to continue to follow a foreignpolicy that has fewer democracies today than when obama came into office around the world. but i know who the pessimist is. it's clinton. and you put me on that stage against her next september, she won't get within 10 miles of the whitehouse. take it to the bank. i'm going to go to washington to stop it    the only way we're going to be morale, the only way we're going to keep our promise to seniors is start by following the first rule we should all follow, which is to look at them, treat them like adults, and tell them the truth.",
2015,gop,3,CHRISTIE," it isn't there anymore, mike. they stole it. it got stolen from them. it's not theirs anymore. the government stole it, and spent it a long time ago   so, let's stop fooling around about this, let's tell people the truth. for once, let's do that, and stop trying to give them some kind of fantasy that's never going to come true. you bet they do. and if i were the prosecutor, that is exactly where they would be. the fact is that this justicedepartment under this president has been a political justicedepartment. it has been a justicedepartment that decided that they want to pick who the winners and losers are. they like general motors, so they give them a pass. they don't like somebody else like davidpetraeus, they prosecute them and send a decorated general on to disgrace. it's a political justicedepartment. and, jim, you know full well that in the seven years i was u.s. attorney we went after pharmaceutical companies. we went after companies that were ripping off shareholders. we went after companies that were doing things that were against the law.",
2015,gop,3,CHRISTIE," and to expand on carson's — or dr. carson's question, let's face it, we have laws already. we don't need newer (ph) laws. we don't need clinton's price controls for — again, does anybody out there think that giving washington, d.c., the opportunity to run the pharmaceutical industry is a good idea, given how well they have done running the government? so what we do, though, is, if there is somebody who is price- gouging, we have laws for prosecutors to take that on. let's let a justicedepartment — and i will make an attorney general who will enforce the law and make justice more than just a word. it will be a way of life. john, i'll tell you something. you want to talk about moral authority. let's talk about something that happened this week in the news. you know, the fbi director, the president's appointed fbi director has said this week that because of a lack of support from politicians like the president of the unitedstates, that police officers are afraid to get out of their cars; that they're afraid to enforce the law.",
2015,gop,3,CHRISTIE," and he says, the president's appointee, that crime is going up because of this. and when the president of the unitedstates gets out to speak about it, does he support police officers? does he stand up for lawenforcement? no, he doesn't. i'll tell you this, the number one job of the president of the unitedstates is to protect the safety and security of the americanpeople. this president has failed, and when i'm in the oval office, police officers will know that they will have the support of the president of the untied states. that's real moral authority that we need in the oval office. carl, are we really talking about getting government involved in fantasyfootball? we have — wait a second, we have $19 trillion in debt. we have people out of work. we have isis and al qaeda attacking us. and we're talking about fantasyfootball? can we stop? how about this? how about we get the government to do what they're supposed to be doing, secure our borders, protect our people, and support american values and american families.",
2015,gop,3,CHRISTIE," enough on fantasyfootball. let people play, who cares? well, first off, what we don't do is do what clinton and kerry and obama want us to do, which is their solution for everything, put more taxes on it, give more money to washington, d.c., and then they will fix it. well, there is no evidence that they can fix anything in washington, d.c.    what we should do is to be investing in all types of energy, john, all types of energy. i've laid out    no, john. john, do you want me to answer or do you want to answer? how are we going to do this? because, i've got to tell you the truth, even in newjersey what you're doing is called rude. so    we've laid out a national energy plan that says that we should invest in all types of energy. i will tell you, you could win a bet at a bar tonight, since we're talking about fantasyfootball, if you ask who the top three states in america are that produce solarenergy: california and arizona are easy, but number three is newjersey.",
2015,gop,3,CHRISTIE," why? because we work with the private sector to make solarenergy affordable and available to businesses and individuals in our state. we need to make sure that we do everything across all kinds of energy: natural gas, oil, absolutely. but also where it's affordable, solar, wind in iowa has become very affordable and it makes sense. that is the way we deal with global warming, climate change, or any of those problems, not through government intervention, not through government taxes, and for god's sake, don't send washington another dime until they stop wasting the money they're already sending there. and — and — and i — you know, ben is absolutely right in saying that what we don't need to do is to send more money to washington, d.c. to fix this problem. and that's what you'll hear from clinton — and i've already heard from her — is that, send more money in socialsecurity, send more money in medicare taxes, send more money for medicaid, and that's gonna solve the problem. what we know is we're living longer.",
